Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,cp_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
BF,1,7693,7106,18,1482,3834,1656,48,12462,5340,18,18,18,86,-,3.9124ns,-,-,-,-,37,-,-
BF,1,7694,7106,18,1482,3834,1656,48,12462,5340,18,18,18,86,-,3.9124ns,-,-,-,-,37,-,-
BF,1,7695,7106,18,1482,3834,1656,48,12462,5340,18,18,18,86,-,3.9124ns,-,-,-,-,37,-,-
BF,1,7696,7472,17,1530,3960,1837,44,13364,5668,17,17,17,101,-,2.9437ns,-,-,-,-,31,-,-
BF,1,7697,7355,19,1530,3786,1886,44,13503,5654,19,19,19,109,-,2.655ns,-,-,-,-,46,-,-
BF,1,7698,7224,16,1609,3870,1615,44,12583,5419,16,16,16,86,-,3.9981ns,-,-,-,-,30,-,-
BF,1,7699,7112,18,1609,3702,1664,44,12796,5446,18,18,18,93,-,2.655ns,-,-,-,-,32,-,-
BF,1,7700,7403,18,1492,3906,1857,44,13293,5652,18,18,18,104,-,2.9437ns,-,-,-,-,32,-,-
BF,1,7701,7292,20,1492,3738,1907,44,13445,5643,20,20,20,111,-,2.655ns,-,-,-,-,48,-,-
BF,1,7702,7173,17,1492,3834,1717,44,12706,5451,17,17,17,86,-,3.9981ns,-,-,-,-,31,-,-
BF,1,7703,7019,19,1492,3684,1705,44,12623,5382,19,19,19,94,-,2.655ns,-,-,-,-,33,-,-
BF,1,7704,7287,18,1496,3834,1810,44,13146,5587,18,18,18,103,-,2.9737ns,-,-,-,-,32,-,-
BF,1,7705,7287,18,1496,3834,1810,44,13146,5587,18,18,18,103,-,2.9737ns,-,-,-,-,32,-,-
BF,1,7706,7200,17,1605,3834,1629,44,12677,5463,17,17,17,88,-,3.9631ns,-,-,-,-,31,-,-
BF,1,7707,7200,17,1605,3834,1629,44,12677,5463,17,17,17,88,-,3.9631ns,-,-,-,-,31,-,-
BF,1,7708,7244,19,1387,3834,1873,44,13111,5588,19,19,19,106,-,3.2986ns,-,-,-,-,33,-,-
BF,1,7709,7244,19,1387,3834,1873,44,13111,5588,19,19,19,106,-,3.2986ns,-,-,-,-,33,-,-
BF,1,7710,7115,18,1488,3834,1661,44,12467,5386,18,18,18,88,-,3.8831ns,-,-,-,-,32,-,-
BF,1,7711,7115,18,1488,3834,1661,44,12467,5386,18,18,18,88,-,3.8831ns,-,-,-,-,32,-,-
BF,1,7712,7914,17,1490,4026,2160,26,15750,6240,17,17,17,212,-,3.0287ns,-,-,-,-,28,-,-
BF,1,7713,7835,19,1490,3882,2217,26,15909,6253,19,19,19,220,-,2.655ns,-,-,-,-,43,-,-
BF,1,7714,7122,16,1490,3876,1627,26,12519,5370,16,16,16,103,-,3.7857ns,-,-,-,-,27,-,-
BF,1,7715,7007,18,1490,3708,1673,26,12729,5394,18,18,18,110,-,2.655ns,-,-,-,-,29,-,-
BF,1,7716,7922,18,1482,4026,2176,26,15743,6281,18,18,18,212,-,3.0287ns,-,-,-,-,29,-,-
BF,1,7717,7805,20,1482,3834,2243,26,15930,6282,20,20,20,220,-,2.655ns,-,-,-,-,45,-,-
BF,1,7718,7177,17,1482,3834,1733,26,12901,5511,17,17,17,102,-,3.7107ns,-,-,-,-,28,-,-
BF,1,7719,7027,19,1482,3690,1719,26,12816,5440,19,19,19,110,-,2.655ns,-,-,-,-,30,-,-
BF,1,7720,7799,18,1486,3930,2144,26,15619,6207,18,18,18,213,-,3.0587ns,-,-,-,-,29,-,-
BF,1,7721,7823,19,1584,3834,2146,26,15718,6297,19,19,19,233,-,3.5587ns,-,-,-,-,34,-,-
BF,1,7722,7211,17,1595,3840,1646,26,12884,5531,17,17,17,104,-,3.7857ns,-,-,-,-,28,-,-
BF,1,7723,7211,17,1595,3840,1646,26,12884,5531,17,17,17,104,-,3.7857ns,-,-,-,-,28,-,-
BF,1,7724,8494,20,1685,4242,2307,26,16850,6746,20,20,20,234,-,3.5587ns,-,-,-,-,25,-,-
BF,1,7725,7826,20,1584,3834,2147,26,15740,6312,20,20,20,235,-,3.5587ns,-,-,-,-,34,-,-
BF,1,7726,7119,18,1478,3834,1677,26,12665,5449,18,18,18,104,-,3.7057ns,-,-,-,-,29,-,-
BF,1,7727,7119,18,1478,3834,1677,26,12665,5449,18,18,18,104,-,3.7057ns,-,-,-,-,29,-,-
BF,1,7728,7178,14,1597,3870,1609,32,12473,5351,14,14,14,70,-,4.0224ns,-,-,-,-,34,-,-
BF,1,7729,7055,16,1597,3696,1653,32,12621,5340,16,16,16,77,-,2.615ns,-,-,-,-,38,-,-
BF,1,7730,7178,14,1597,3870,1609,32,12473,5351,14,14,14,70,-,4.0224ns,-,-,-,-,34,-,-
BF,1,7731,7055,16,1597,3696,1653,32,12621,5340,16,16,16,77,-,2.615ns,-,-,-,-,38,-,-
BF,1,7732,7113,15,1480,3828,1703,32,12523,5343,15,15,15,70,-,4.0224ns,-,-,-,-,36,-,-
BF,1,7733,6971,17,1480,3684,1697,32,12506,5310,17,17,17,78,-,2.655ns,-,-,-,-,40,-,-
BF,1,7734,7113,15,1480,3828,1703,32,12523,5343,15,15,15,70,-,4.0224ns,-,-,-,-,36,-,-
BF,1,7735,6971,17,1480,3684,1697,32,12506,5310,17,17,17,78,-,2.655ns,-,-,-,-,40,-,-
BF,1,7736,7142,15,1593,3828,1617,32,12499,5359,15,15,15,72,-,3.9874ns,-,-,-,-,36,-,-
BF,1,7737,7142,15,1593,3828,1617,32,12499,5359,15,15,15,72,-,3.9874ns,-,-,-,-,36,-,-
BF,1,7738,7142,15,1593,3828,1617,32,12499,5359,15,15,15,72,-,3.9874ns,-,-,-,-,36,-,-
BF,1,7739,7142,15,1593,3828,1617,32,12499,5359,15,15,15,72,-,3.9874ns,-,-,-,-,36,-,-
BF,1,7740,7056,16,1476,3828,1648,32,12288,5281,16,16,16,72,-,3.9074ns,-,-,-,-,38,-,-
BF,1,7741,7056,16,1476,3828,1648,32,12288,5281,16,16,16,72,-,3.9074ns,-,-,-,-,38,-,-
BF,1,7742,7056,16,1476,3828,1648,32,12288,5281,16,16,16,72,-,3.9074ns,-,-,-,-,38,-,-
BF,1,7743,7056,16,1476,3828,1648,32,12288,5281,16,16,16,72,-,3.9074ns,-,-,-,-,38,-,-
BF,1,7744,7488,18,1530,3960,1851,44,13490,5669,18,18,18,103,-,2.9437ns,-,-,-,-,37,-,-
BF,1,7745,7370,20,1530,3786,1900,44,13576,5683,20,20,20,110,-,2.705ns,-,-,-,-,52,-,-
BF,1,7746,7263,17,1609,3876,1642,44,12820,5471,17,17,17,92,-,3.9981ns,-,-,-,-,36,-,-
BF,1,7747,7142,19,1609,3702,1689,44,12905,5491,19,19,19,98,-,2.775ns,-,-,-,-,38,-,-
BF,1,7748,7409,19,1492,3906,1863,44,13322,5666,19,19,19,104,-,2.9437ns,-,-,-,-,38,-,-
BF,1,7749,7302,21,1492,3738,1915,44,13485,5665,21,21,21,113,-,2.655ns,-,-,-,-,54,-,-
BF,1,7750,7186,18,1492,3834,1730,44,12748,5468,18,18,18,86,-,3.9981ns,-,-,-,-,37,-,-
BF,1,7751,7035,20,1492,3684,1720,44,12681,5407,20,20,20,95,-,2.655ns,-,-,-,-,39,-,-
BF,1,7752,7297,19,1496,3834,1820,44,13175,5603,19,19,19,103,-,2.9737ns,-,-,-,-,38,-,-
BF,1,7753,7297,19,1496,3834,1820,44,13175,5603,19,19,19,103,-,2.9737ns,-,-,-,-,38,-,-
BF,1,7754,7215,18,1605,3834,1644,44,12721,5482,18,18,18,88,-,3.9581ns,-,-,-,-,37,-,-
BF,1,7755,7215,18,1605,3834,1644,44,12721,5482,18,18,18,88,-,3.9581ns,-,-,-,-,37,-,-
BF,1,7756,7261,20,1387,3834,1890,44,13162,5611,20,20,20,106,-,3.2986ns,-,-,-,-,39,-,-
BF,1,7757,7261,20,1387,3834,1890,44,13162,5611,20,20,20,106,-,3.2986ns,-,-,-,-,39,-,-
BF,1,7758,7122,19,1488,3834,1667,44,12498,5402,19,19,19,89,-,3.9431ns,-,-,-,-,38,-,-
BF,1,7759,7122,19,1488,3834,1667,44,12498,5402,19,19,19,89,-,3.9431ns,-,-,-,-,38,-,-
BF,1,7760,7453,18,1514,3960,1834,44,13411,5632,18,18,18,101,-,2.9437ns,-,-,-,-,32,-,-
BF,1,7761,7338,20,1514,3786,1887,44,13500,5649,20,20,20,107,-,2.705ns,-,-,-,-,47,-,-
BF,1,7762,7217,17,1593,3876,1618,44,12704,5419,17,17,17,86,-,3.9981ns,-,-,-,-,31,-,-
BF,1,7763,7096,19,1593,3702,1665,44,12786,5438,19,19,19,92,-,2.705ns,-,-,-,-,33,-,-
BF,1,7764,7390,19,1487,3906,1850,44,13333,5615,19,19,19,103,-,2.9437ns,-,-,-,-,33,-,-
BF,1,7765,7280,21,1487,3738,1900,44,13434,5641,21,21,21,111,-,2.705ns,-,-,-,-,49,-,-
BF,1,7766,7165,18,1487,3834,1714,44,12760,5416,18,18,18,86,-,3.9981ns,-,-,-,-,32,-,-
BF,1,7767,7013,20,1487,3684,1705,44,12632,5384,20,20,20,93,-,2.705ns,-,-,-,-,34,-,-
BF,1,7768,7272,19,1491,3834,1801,44,13116,5547,19,19,19,102,-,2.9737ns,-,-,-,-,33,-,-
BF,1,7769,7272,19,1491,3834,1801,44,13116,5547,19,19,19,102,-,2.9737ns,-,-,-,-,33,-,-
BF,1,7770,7190,18,1600,3834,1625,44,12663,5426,18,18,18,87,-,3.9581ns,-,-,-,-,32,-,-
BF,1,7771,7190,18,1600,3834,1625,44,12663,5426,18,18,18,87,-,3.9581ns,-,-,-,-,32,-,-
BF,1,7772,7236,20,1382,3834,1871,44,13103,5555,20,20,20,105,-,3.2986ns,-,-,-,-,34,-,-
BF,1,7773,7236,20,1382,3834,1871,44,13103,5555,20,20,20,105,-,3.2986ns,-,-,-,-,34,-,-
BF,1,7774,7097,19,1483,3834,1648,44,12440,5346,19,19,19,88,-,3.9431ns,-,-,-,-,33,-,-
BF,1,7775,7097,19,1483,3834,1648,44,12440,5346,19,19,19,88,-,3.9431ns,-,-,-,-,33,-,-
BF,1,7776,8091,18,1507,4026,2278,26,16644,6514,18,18,18,254,-,3.0337ns,-,-,-,-,29,-,-
BF,1,7777,7956,20,1507,3882,2280,26,16594,6448,20,20,20,261,-,2.655ns,-,-,-,-,44,-,-
BF,1,7778,7305,17,1507,3888,1737,26,13419,5701,17,17,17,147,-,3.7857ns,-,-,-,-,28,-,-
BF,1,7779,7190,19,1507,3714,1790,26,13559,5691,19,19,19,153,-,2.665ns,-,-,-,-,30,-,-
BF,1,7780,8062,19,1499,4026,2253,26,16374,6484,19,19,19,258,-,3.0287ns,-,-,-,-,30,-,-
BF,1,7781,7937,21,1499,3834,2311,26,16541,6482,21,21,21,267,-,2.655ns,-,-,-,-,46,-,-
BF,1,7782,7317,18,1499,3834,1812,26,13551,5724,18,18,18,146,-,3.7157ns,-,-,-,-,29,-,-
BF,1,7783,7171,20,1499,3690,1801,26,13477,5658,20,20,20,155,-,2.655ns,-,-,-,-,31,-,-
BF,1,7784,7942,19,1503,3930,2225,26,16251,6412,19,19,19,258,-,3.0587ns,-,-,-,-,30,-,-
BF,1,7785,7974,20,1601,3840,2229,26,16382,6515,20,20,20,278,-,3.5587ns,-,-,-,-,35,-,-
BF,1,7786,7353,18,1612,3840,1727,26,13531,5743,18,18,18,148,-,3.7807ns,-,-,-,-,29,-,-
BF,1,7787,7353,18,1612,3840,1727,26,13531,5743,18,18,18,148,-,3.7807ns,-,-,-,-,29,-,-
BF,1,7788,8641,21,1702,4248,2386,26,17511,6961,21,21,21,279,-,3.5587ns,-,-,-,-,26,-,-
BF,1,7789,7975,21,1601,3840,2228,26,16407,6531,21,21,21,280,-,3.5587ns,-,-,-,-,35,-,-
BF,1,7790,7253,19,1495,3834,1749,26,13299,5658,19,19,19,149,-,3.7657ns,-,-,-,-,30,-,-
BF,1,7791,7253,19,1495,3834,1749,26,13299,5658,19,19,19,149,-,3.7657ns,-,-,-,-,30,-,-
BF,1,7792,7399,16,1515,3954,1813,30,13240,5540,16,16,16,87,-,2.9387ns,-,-,-,-,37,-,-
BF,1,7793,7295,18,1515,3786,1870,30,13391,5593,18,18,18,94,-,2.705ns,-,-,-,-,41,-,-
BF,1,7794,7128,15,1594,3870,1561,30,12433,5296,15,15,15,73,-,3.9931ns,-,-,-,-,35,-,-
BF,1,7795,7017,17,1594,3702,1612,30,12574,5346,17,17,17,79,-,2.705ns,-,-,-,-,39,-,-
BF,1,7796,7336,17,1477,3906,1834,30,13143,5578,17,17,17,89,-,2.9387ns,-,-,-,-,39,-,-
BF,1,7797,7227,19,1477,3738,1885,30,13299,5568,19,19,19,97,-,2.655ns,-,-,-,-,43,-,-
BF,1,7798,7063,16,1477,3828,1656,30,12398,5309,16,16,16,72,-,3.9931ns,-,-,-,-,37,-,-
BF,1,7799,6923,18,1477,3684,1652,30,12390,5279,18,18,18,80,-,2.655ns,-,-,-,-,41,-,-
BF,1,7800,7221,17,1481,3834,1788,30,12994,5514,17,17,17,88,-,2.9687ns,-,-,-,-,39,-,-
BF,1,7801,7221,17,1481,3834,1788,30,12994,5514,17,17,17,88,-,2.9687ns,-,-,-,-,39,-,-
BF,1,7802,7092,16,1590,3828,1570,30,12371,5323,16,16,16,74,-,3.9531ns,-,-,-,-,37,-,-
BF,1,7803,7092,16,1590,3828,1570,30,12371,5323,16,16,16,74,-,3.9531ns,-,-,-,-,37,-,-
BF,1,7804,7185,18,1372,3834,1858,30,12979,5522,18,18,18,91,-,3.2936ns,-,-,-,-,41,-,-
BF,1,7805,7185,18,1372,3834,1858,30,12979,5522,18,18,18,91,-,3.2936ns,-,-,-,-,41,-,-
BF,1,7806,7011,17,1473,3834,1599,30,12216,5282,17,17,17,75,-,3.9181ns,-,-,-,-,39,-,-
BF,1,7807,7011,17,1473,3834,1599,30,12216,5282,17,17,17,75,-,3.9181ns,-,-,-,-,39,-,-
BF,1,7808,7963,21,1490,4032,2196,26,15960,6324,21,21,21,219,-,3.0287ns,-,-,-,-,40,-,-
BF,1,7809,7884,23,1490,3888,2253,26,16130,6344,23,23,23,227,-,2.685ns,-,-,-,-,55,-,-
BF,1,7810,7170,20,1490,3888,1660,26,12772,5477,20,20,20,106,-,3.8257ns,-,-,-,-,39,-,-
BF,1,7811,7061,22,1490,3720,1712,26,12933,5474,22,22,22,113,-,2.655ns,-,-,-,-,41,-,-
BF,1,7812,7948,22,1482,3984,2233,26,16069,6341,22,22,22,223,-,3.0287ns,-,-,-,-,41,-,-
BF,1,7813,7867,24,1482,3840,2288,26,16191,6390,24,24,24,231,-,2.725ns,-,-,-,-,57,-,-
BF,1,7814,7201,21,1482,3864,1718,26,12977,5527,21,21,21,111,-,3.7257ns,-,-,-,-,40,-,-
BF,1,7815,7085,23,1482,3696,1763,26,13066,5543,23,23,23,118,-,2.725ns,-,-,-,-,42,-,-
BF,1,7816,7790,22,1486,3888,2169,26,15772,6256,22,22,22,221,-,3.0587ns,-,-,-,-,41,-,-
BF,1,7817,7705,23,1486,3840,2111,26,15469,6222,23,23,23,242,-,3.5787ns,-,-,-,-,46,-,-
BF,1,7818,7205,21,1595,3840,1635,26,12869,5558,21,21,21,109,-,3.7857ns,-,-,-,-,40,-,-
BF,1,7819,7205,21,1595,3840,1635,26,12869,5558,21,21,21,109,-,3.7857ns,-,-,-,-,40,-,-
BF,1,7820,8689,24,1696,4248,2471,26,17636,7074,24,24,24,248,-,3.5787ns,-,-,-,-,37,-,-
BF,1,7821,7708,24,1486,3840,2113,26,15493,6235,24,24,24,243,-,3.5787ns,-,-,-,-,46,-,-
BF,1,7822,7084,22,1478,3840,1630,26,12628,5451,22,22,22,110,-,3.7257ns,-,-,-,-,41,-,-
BF,1,7823,7084,22,1478,3840,1630,26,12628,5451,22,22,22,110,-,3.7257ns,-,-,-,-,41,-,-
BF,1,7824,8122,22,1507,4032,2302,26,16799,6551,22,22,22,255,-,3.0337ns,-,-,-,-,40,-,-
BF,1,7825,8040,24,1507,3888,2357,26,16920,6605,24,24,24,262,-,2.705ns,-,-,-,-,55,-,-
BF,1,7826,7348,21,1507,3906,1764,26,13642,5725,21,21,21,145,-,3.7907ns,-,-,-,-,39,-,-
BF,1,7827,7224,23,1507,3720,1820,26,13731,5745,23,23,23,151,-,2.705ns,-,-,-,-,41,-,-
BF,1,7828,8108,23,1499,3984,2340,26,16859,6604,23,23,23,259,-,3.0337ns,-,-,-,-,41,-,-
BF,1,7829,8022,25,1499,3840,2390,26,16977,6658,25,25,25,267,-,2.775ns,-,-,-,-,57,-,-
BF,1,7830,7377,22,1499,3882,1822,26,13790,5803,22,22,22,148,-,3.7307ns,-,-,-,-,40,-,-
BF,1,7831,7248,24,1499,3696,1874,26,13865,5816,24,24,24,153,-,2.775ns,-,-,-,-,42,-,-
BF,1,7832,8011,23,1503,3936,2287,26,16601,6533,23,23,23,259,-,3.0637ns,-,-,-,-,41,-,-
BF,1,7833,7880,24,1503,3858,2213,26,16265,6464,24,24,24,280,-,3.5837ns,-,-,-,-,46,-,-
BF,1,7834,7381,22,1612,3858,1738,26,13657,5797,22,22,22,147,-,3.7907ns,-,-,-,-,40,-,-
BF,1,7835,7381,22,1612,3858,1738,26,13657,5797,22,22,22,147,-,3.7907ns,-,-,-,-,40,-,-
BF,1,7836,8850,25,1713,4248,2577,26,18445,7321,25,25,25,286,-,3.5837ns,-,-,-,-,37,-,-
BF,1,7837,7880,25,1503,3858,2212,26,16278,6473,25,25,25,281,-,3.5837ns,-,-,-,-,46,-,-
BF,1,7838,7262,23,1495,3858,1734,26,13425,5699,23,23,23,149,-,3.7307ns,-,-,-,-,41,-,-
BF,1,7839,7262,23,1495,3858,1734,26,13425,5699,23,23,23,149,-,3.7307ns,-,-,-,-,41,-,-
BF,1,7840,7879,21,1474,4032,2149,26,15524,6212,21,21,21,198,-,3.0287ns,-,-,-,-,32,-,-
BF,1,7841,7800,23,1474,3888,2206,26,15694,6232,23,23,23,206,-,2.685ns,-,-,-,-,47,-,-
BF,1,7842,7092,20,1474,3888,1617,26,12343,5365,20,20,20,87,-,3.8257ns,-,-,-,-,31,-,-
BF,1,7843,6978,22,1474,3720,1664,26,12498,5356,22,22,22,94,-,2.655ns,-,-,-,-,33,-,-
BF,1,7844,7864,22,1466,3984,2186,26,15632,6228,22,22,22,202,-,3.0287ns,-,-,-,-,33,-,-
BF,1,7845,7783,24,1466,3840,2241,26,15754,6277,24,24,24,210,-,2.725ns,-,-,-,-,49,-,-
BF,1,7846,7119,21,1466,3864,1671,26,12543,5413,21,21,21,92,-,3.7257ns,-,-,-,-,32,-,-
BF,1,7847,7006,23,1466,3696,1720,26,12635,5432,23,23,23,98,-,2.725ns,-,-,-,-,34,-,-
BF,1,7848,7768,22,1470,3936,2136,26,15382,6186,22,22,22,200,-,3.0587ns,-,-,-,-,33,-,-
BF,1,7849,7621,23,1470,3840,2064,26,15024,6102,23,23,23,221,-,3.5787ns,-,-,-,-,38,-,-
BF,1,7850,7122,21,1579,3840,1588,26,12427,5440,21,21,21,89,-,3.7857ns,-,-,-,-,32,-,-
BF,1,7851,7122,21,1579,3840,1588,26,12427,5440,21,21,21,89,-,3.7857ns,-,-,-,-,32,-,-
BF,1,7852,8605,24,1680,4248,2424,26,17201,6962,24,24,24,227,-,3.5587ns,-,-,-,-,29,-,-
BF,1,7853,7624,24,1470,3840,2066,26,15048,6115,24,24,24,222,-,3.5787ns,-,-,-,-,38,-,-
BF,1,7854,7001,22,1462,3840,1583,26,12185,5332,22,22,22,90,-,3.7257ns,-,-,-,-,33,-,-
BF,1,7855,7001,22,1462,3840,1583,26,12185,5332,22,22,22,90,-,3.7257ns,-,-,-,-,33,-,-
BF,1,7856,7854,19,1474,4032,2142,21,15463,6179,19,19,19,185,-,3.0237ns,-,-,-,-,40,-,-
BF,1,7857,7773,21,1474,3888,2198,21,15623,6190,21,21,21,192,-,2.655ns,-,-,-,-,44,-,-
BF,1,7858,7012,18,1474,3888,1555,21,12129,5263,18,18,18,74,-,3.8207ns,-,-,-,-,38,-,-
BF,1,7859,6898,20,1474,3720,1602,21,12290,5260,20,20,20,81,-,2.655ns,-,-,-,-,42,-,-
BF,1,7860,7840,20,1466,3984,2179,21,15573,6197,20,20,20,190,-,3.0237ns,-,-,-,-,42,-,-
BF,1,7861,7761,22,1466,3840,2235,21,15699,6251,22,22,22,199,-,2.725ns,-,-,-,-,46,-,-
BF,1,7862,7041,19,1466,3864,1610,21,12332,5314,19,19,19,80,-,3.7057ns,-,-,-,-,40,-,-
BF,1,7863,6927,21,1466,3696,1658,21,12422,5332,21,21,21,86,-,2.725ns,-,-,-,-,44,-,-
BF,1,7864,7744,20,1470,3936,2129,21,15322,6154,20,20,20,188,-,3.0537ns,-,-,-,-,42,-,-
BF,1,7865,7600,21,1470,3840,2058,21,14967,6072,21,21,21,211,-,3.5737ns,-,-,-,-,39,-,-
BF,1,7866,7042,19,1579,3840,1525,21,12218,5343,19,19,19,77,-,3.7807ns,-,-,-,-,40,-,-
BF,1,7867,7042,19,1579,3840,1525,21,12218,5343,19,19,19,77,-,3.7807ns,-,-,-,-,40,-,-
BF,1,7868,8659,22,1778,4224,2421,21,17290,6955,22,22,22,215,-,3.5737ns,-,-,-,-,31,-,-
BF,1,7869,7603,22,1470,3840,2060,21,14990,6085,22,22,22,212,-,3.5737ns,-,-,-,-,40,-,-
BF,1,7870,6923,20,1462,3840,1522,21,11974,5233,20,20,20,78,-,3.7007ns,-,-,-,-,42,-,-
BF,1,7871,6923,20,1462,3840,1522,21,11974,5233,20,20,20,78,-,3.7007ns,-,-,-,-,42,-,-
BF,1,7872,7356,33,1588,3882,1678,48,13503,5861,33,33,33,160,-,4.0324ns,-,-,-,-,43,-,-
BF,1,7873,7238,35,1588,3708,1725,48,13613,5897,35,35,35,169,-,2.705ns,-,-,-,-,54,-,-
BF,1,7874,7356,33,1588,3882,1678,48,13503,5861,33,33,33,160,-,4.0324ns,-,-,-,-,31,-,-
BF,1,7875,7236,35,1588,3708,1725,48,13608,5891,35,35,35,167,-,2.705ns,-,-,-,-,31,-,-
BF,1,7876,7300,34,1471,3840,1781,48,13564,5850,34,34,34,160,-,4.0224ns,-,-,-,-,44,-,-
BF,1,7877,7149,36,1471,3690,1771,48,13437,5820,36,36,36,169,-,2.705ns,-,-,-,-,56,-,-
BF,1,7878,7300,34,1471,3840,1781,48,13564,5850,34,34,34,160,-,4.0224ns,-,-,-,-,31,-,-
BF,1,7879,7150,36,1471,3690,1773,48,13439,5822,36,36,36,168,-,2.705ns,-,-,-,-,31,-,-
BF,1,7880,7324,34,1584,3816,1715,48,13566,5871,34,34,34,161,-,3.9924ns,-,-,-,-,32,-,-
BF,1,7881,7324,34,1584,3816,1715,48,13566,5871,34,34,34,161,-,3.9924ns,-,-,-,-,32,-,-
BF,1,7882,7324,34,1584,3816,1715,48,13566,5871,34,34,34,161,-,3.9924ns,-,-,-,-,31,-,-
BF,1,7883,7324,34,1584,3816,1715,48,13566,5871,34,34,34,161,-,3.9924ns,-,-,-,-,31,-,-
BF,1,7884,7241,35,1467,3816,1748,48,13369,5808,35,35,35,162,-,3.9124ns,-,-,-,-,32,-,-
BF,1,7885,7241,35,1467,3816,1748,48,13369,5808,35,35,35,162,-,3.9124ns,-,-,-,-,32,-,-
BF,1,7886,7241,35,1467,3816,1748,48,13369,5808,35,35,35,162,-,3.9124ns,-,-,-,-,31,-,-
BF,1,7887,7241,35,1467,3816,1748,48,13369,5808,35,35,35,162,-,3.9124ns,-,-,-,-,31,-,-
BF,1,7888,7599,34,1515,3942,1924,44,14281,6128,34,34,34,174,-,2.9387ns,-,-,-,-,39,-,-
BF,1,7889,7460,36,1515,3792,1924,44,14246,6077,36,36,36,185,-,2.655ns,-,-,-,-,51,-,-
BF,1,7890,7293,33,1594,3882,1626,37,13181,5791,33,33,33,154,-,4.0031ns,-,-,-,-,26,-,-
BF,1,7891,7177,35,1594,3708,1676,37,13347,5793,35,35,35,162,-,2.655ns,-,-,-,-,26,-,-
BF,1,7892,7503,35,1477,3912,1899,44,13965,6026,35,35,35,171,-,2.9387ns,-,-,-,-,40,-,-
BF,1,7893,7386,37,1477,3744,1942,44,14098,6006,37,37,37,179,-,2.655ns,-,-,-,-,53,-,-
BF,1,7894,7239,34,1477,3840,1732,37,13241,5778,34,34,34,153,-,3.9931ns,-,-,-,-,26,-,-
BF,1,7895,7089,36,1477,3690,1721,37,13177,5721,36,36,36,164,-,2.655ns,-,-,-,-,26,-,-
BF,1,7896,7394,35,1481,3840,1852,44,13874,6004,35,35,35,177,-,2.9737ns,-,-,-,-,27,-,-
BF,1,7897,7394,35,1481,3840,1852,44,13874,6004,35,35,35,177,-,2.9737ns,-,-,-,-,27,-,-
BF,1,7898,7265,34,1590,3840,1642,37,13212,5792,34,34,34,156,-,3.9631ns,-,-,-,-,26,-,-
BF,1,7899,7265,34,1590,3840,1642,37,13212,5792,34,34,34,156,-,3.9631ns,-,-,-,-,26,-,-
BF,1,7900,7344,36,1372,3840,1914,44,13792,5967,36,36,36,174,-,3.2986ns,-,-,-,-,27,-,-
BF,1,7901,7344,36,1372,3840,1914,44,13792,5967,36,36,36,174,-,3.2986ns,-,-,-,-,27,-,-
BF,1,7902,7182,35,1473,3840,1675,37,13015,5729,35,35,35,157,-,3.8831ns,-,-,-,-,26,-,-
BF,1,7903,7182,35,1473,3840,1675,37,13015,5729,35,35,35,157,-,3.8831ns,-,-,-,-,26,-,-
BF,1,7904,7954,34,1474,4032,2155,26,16082,6539,34,34,34,267,-,3.0237ns,-,-,-,-,36,-,-
BF,1,7905,7875,36,1474,3888,2209,26,16258,6561,36,36,36,278,-,2.655ns,-,-,-,-,48,-,-
BF,1,7906,7126,33,1474,3888,1592,22,12684,5605,33,33,33,150,-,3.8257ns,-,-,-,-,23,-,-
BF,1,7907,7007,35,1474,3714,1639,22,12847,5604,35,35,35,158,-,2.655ns,-,-,-,-,37,-,-
BF,1,7908,7907,35,1466,3984,2168,26,15991,6503,35,35,35,263,-,3.0237ns,-,-,-,-,37,-,-
BF,1,7909,7825,37,1466,3840,2222,26,16151,6515,37,37,37,271,-,2.655ns,-,-,-,-,50,-,-
BF,1,7910,7171,34,1466,3840,1694,22,12984,5699,34,34,34,149,-,3.7057ns,-,-,-,-,23,-,-
BF,1,7911,7027,36,1466,3696,1684,22,12917,5639,36,36,36,159,-,2.655ns,-,-,-,-,38,-,-
BF,1,7912,7779,35,1470,3888,2126,26,15875,6451,35,35,35,269,-,3.0587ns,-,-,-,-,24,-,-
BF,1,7913,7860,36,1568,3840,2135,26,16039,6595,36,36,36,291,-,3.5587ns,-,-,-,-,31,-,-
BF,1,7914,7207,34,1579,3822,1633,22,13066,5731,34,34,34,151,-,3.7857ns,-,-,-,-,23,-,-
BF,1,7915,7207,34,1579,3822,1633,22,13066,5731,34,34,34,151,-,3.7857ns,-,-,-,-,23,-,-
BF,1,7916,8533,37,1669,4248,2298,26,17177,7056,37,37,37,292,-,3.5587ns,-,-,-,-,33,-,-
BF,1,7917,7865,37,1568,3840,2138,26,16052,6606,37,37,37,293,-,3.5587ns,-,-,-,-,31,-,-
BF,1,7918,7117,35,1462,3816,1665,22,12860,5663,35,35,35,152,-,3.7057ns,-,-,-,-,37,-,-
BF,1,7919,7117,35,1462,3816,1665,22,12860,5663,35,35,35,152,-,3.7057ns,-,-,-,-,37,-,-
BF,1,7920,6719,30,1582,3402,1584,32,12478,5418,30,30,30,119,-,3.9874ns,-,-,-,-,42,-,-
